,Prediction,Actual
2137,small,small
2138,small,small
2139,small,small
2140,small,small
2141,small,small
2142,small,small
2143,small,small
2144,small,small
2145,small,small
2146,small,small
2147,small,small
2148,small,small
2149,small,small
2150,small,small
2151,small,small
2152,small,small
2153,small,small
2154,small,small
2155,small,small
2156,small,small
2157,small,small
2158,small,small
2159,small,small
2160,small,small
2161,small,small
2162,small,small
2163,small,small
2164,small,small
2165,small,small
2166,small,small
2167,small,small
2168,small,small
2169,small,small
2170,small,small
2171,small,small
2172,small,small
2173,small,small
2174,small,small
2175,small,small
2176,small,small
2177,small,small
2178,small,small
2179,small,small
2180,small,small
2181,small,small
2182,small,small
2183,small,small
2184,small,small
2185,small,small
2186,small,small
2187,small,small
2188,small,small
2189,small,small
2190,small,small
2191,small,small
2192,small,small
2193,small,small
2194,small,small
2195,small,small
2196,small,small
2197,small,small
2198,small,small
2199,small,small
2200,small,small
2201,small,small
2202,small,small
2203,small,small
2204,small,small
2205,small,small
2206,small,small
2207,small,small
2208,small,small
2209,small,small
2210,small,small
2211,small,small
2212,small,small
2213,small,small
2214,small,small
2215,small,small
2216,small,small
2217,small,small
2218,small,small
2219,small,small
2220,small,small
2221,small,small
2222,small,small
2223,small,small
2224,small,small
2225,small,small
2226,small,small
2227,small,small
2228,small,big
2229,small,small
2230,small,small
2231,small,small
2232,small,small
2233,small,small
2234,small,small
2235,small,small
2236,small,small
2237,small,small
2238,small,small
2239,small,small
2240,small,small
2241,small,small
2242,small,small
2243,small,small
2244,small,small
2245,small,small
2246,small,small
2247,small,small
2248,small,small
2249,small,small
2250,small,small
2251,small,small
2252,small,small
2253,small,small
2254,small,small
2255,small,small
2256,small,small
2257,small,small
2258,small,small
2259,small,small
2260,small,small
2261,small,small
2262,small,small
2263,small,small
2264,small,small
2265,small,small
2266,small,small
2267,small,small
2268,small,small
2269,small,small
2270,small,small
2271,small,small
2272,small,small
2273,small,small
2274,small,small
2275,small,small
2276,small,small
2277,small,small
2278,small,small
2279,small,small
2280,small,small
2281,small,small
2282,small,small
2283,small,small
2284,small,small
2285,small,small
2286,small,small
2287,small,small
2288,small,small
2289,small,small
2290,small,small
2291,small,small
2292,small,small
2293,small,small
2294,small,small
2295,small,small
2296,small,small
2297,small,small
2298,small,small
2299,small,small
2300,small,small
2301,small,small
2302,small,small
2303,small,small
2304,small,small
2305,small,small
2306,small,small
2307,small,small
2308,small,small
2309,small,small
2310,small,small
2311,small,small
2312,small,small
2313,big,big
2314,small,small
2315,small,small
2316,small,small
2317,small,small
2318,small,small
2319,small,small
2320,small,small
2321,small,small
2322,small,small
2323,small,small
2324,small,small
2325,small,small
2326,small,small
2327,small,small
2328,small,small
2329,small,small
2330,small,small
2331,small,small
2332,small,small
2333,small,small
2334,small,small
2335,small,small
2336,small,small
2337,small,small
2338,small,small
2339,small,small
2340,small,small
2341,small,small
2342,small,small
2343,small,small
2344,small,small
2345,small,small
2346,small,small
2347,small,small
2348,small,small
2349,small,small
2350,small,small
2351,small,small
2352,small,small
2353,small,small
2354,small,small
2355,small,small
2356,small,small
2357,small,small
2358,small,small
2359,small,small
2360,small,small
2361,small,small
2362,small,small
2363,small,small
2364,small,small
2365,small,small
2366,small,small
2367,small,small
2368,small,small
2369,small,small
2370,small,small
2371,small,small
2372,small,small
2373,small,small
2374,small,big
2375,small,small
2376,small,small
2377,small,small
2378,small,small
2379,small,small
2380,small,small
2381,small,small
2382,small,small
2383,small,small
2384,small,small
2385,small,small
2386,small,small
2387,small,small
2388,small,small
2389,small,small
2390,small,small
2391,small,small
2392,small,small
2393,small,small
2394,small,small
2395,small,small
2396,small,small
2397,small,small
2398,small,small
2399,small,small
2400,small,small
2401,small,small
2402,small,small
2403,small,small
2404,small,small
2405,small,small
2406,small,small
2407,small,small
2408,small,small
2409,small,small
2410,small,small
2411,small,small
2412,small,small
2413,small,small
2414,small,small
2415,small,small
2416,small,small
2417,small,small
2418,small,small
2419,small,small
2420,small,small
2421,small,small
2422,small,small
2423,small,small
2424,small,small
2425,small,small
2426,small,small
2427,small,small
2428,small,small
2429,small,small
2430,small,small
2431,small,small
2432,small,small
2433,small,small
2434,small,small
2435,small,small
2436,small,small
2437,small,small
2438,small,small
2439,small,small
2440,small,small
2441,small,small
2442,small,small
2443,small,small
2444,small,small
2445,small,small
2446,small,small
2447,small,small
2448,small,small
2449,small,small
2450,small,small
2451,small,small
2452,small,small
2453,small,small
2454,small,small
2455,small,small
2456,small,small
2457,small,small
2458,small,small
2459,small,small
2460,small,small
2461,small,small
2462,small,small
2463,small,small
2464,small,small
2465,small,small
2466,small,small
2467,small,small
2468,small,small
2469,small,small
2470,small,small
2471,small,small
2472,small,small
2473,small,small
2474,small,small
2475,small,small
2476,small,small
2477,small,small
2478,small,small
2479,small,small
2480,small,small
2481,small,small
2482,small,small
2483,small,small
2484,small,small
2485,small,small
2486,small,small
2487,small,small
2488,small,small
2489,small,small
2490,small,small
2491,small,small
2492,small,small
2493,small,small
2494,small,small
2495,small,small
2496,small,small
2497,small,small
2498,small,small
2499,small,small
2500,small,small
2501,small,small
2502,small,small
2503,small,small
2504,small,small
2505,small,small
2506,small,small
2507,small,small
2508,small,small
2509,small,small
2510,small,small
2511,small,small
2512,small,small
2513,small,small
2514,small,small
2515,small,small
2516,small,small
2517,small,small
2518,small,small
2519,small,small
2520,small,small
2521,small,small
2522,small,small
2523,small,small
2524,small,small
2525,small,small
2526,small,small
2527,small,small
2528,small,small
2529,small,small
2530,small,small
2531,small,small
2532,small,small
2533,small,small
2534,small,small
2535,small,small
2536,small,small
2537,small,small
2538,small,small
2539,small,small
2540,small,small
2541,small,small
2542,small,small
2543,small,small
2544,small,small
2545,small,small
2546,small,small
2547,small,small
2548,small,small
2549,small,small
2550,small,small
2551,small,small
2552,small,small
2553,small,small
2554,small,small
2555,small,small
2556,small,small
2557,small,small
2558,small,small
2559,small,small
2560,small,small
2561,small,small
2562,small,small
2563,small,small
2564,small,big
2565,small,small
2566,small,small
2567,small,small
2568,small,small
2569,small,small
2570,small,small
2571,small,small
2572,small,small
2573,small,small
2574,small,small
2575,small,small
2576,small,small
2577,small,small
2578,small,small
2579,small,small
2580,small,small
2581,small,small
2582,small,small
2583,small,small
2584,small,small
2585,small,small
2586,small,small
2587,small,small
2588,small,small
2589,small,small
2590,small,small
2591,small,small
2592,small,small
2593,small,small
2594,small,small
2595,small,small
2596,small,small
2597,small,small
2598,small,small
2599,small,small
2600,small,small
2601,small,small
2602,small,small
2603,small,small
2604,small,small
2605,small,small
2606,small,small
2607,small,small
2608,small,small
2609,small,small
2610,small,small
2611,small,small
2612,small,small
2613,small,small
2614,small,small
2615,small,small
2616,small,small
2617,small,small
2618,small,small
2619,small,small
2620,small,small
2621,small,small
2622,small,small
2623,small,small
2624,small,small
2625,small,small
2626,small,small
2627,small,small
2628,small,small
2629,small,small
2630,small,small
2631,small,small
2632,small,small
2633,small,small
2634,small,small
2635,small,small
2636,small,small
2637,small,small
2638,small,small
2639,small,small
2640,small,small
2641,small,small
2642,small,small
2643,small,small
2644,small,small
2645,small,small
2646,small,small
2647,small,small
2648,small,big
2649,small,small
2650,small,small
2651,small,small
2652,small,small
2653,small,small
2654,small,small
2655,small,small
2656,small,small
2657,small,small
2658,small,small
2659,small,big
2660,small,small
2661,small,small
2662,small,small
2663,small,small
2664,small,small
2665,small,small
2666,small,small
2667,small,small
2668,small,small
2669,small,small
2670,small,small
2671,small,small
2672,small,small
2673,small,small
2674,small,small
2675,small,small
2676,small,small
2677,small,big
2678,small,small
2679,small,small
2680,small,small
2681,small,small
2682,small,small
2683,small,small
2684,small,small
2685,small,small
2686,small,small
2687,small,small
2688,small,small
2689,small,small
2690,small,small
2691,small,small
2692,small,small
2693,small,small
2694,small,small
2695,small,small
2696,small,small
2697,small,small
2698,small,small
2699,small,small
2700,small,small
2701,small,small
2702,small,small
2703,small,small
2704,small,small
2705,small,small
2706,small,small
2707,small,small
2708,small,small
2709,small,small
2710,small,small
2711,small,small
2712,small,small
2713,small,small
2714,small,small
2715,small,small
